site_id,sample_id,site_code,day,month,year,date,latitude,longitude,waterbody_name,waterbody_type,state,EQR,EQC
LTR1,LTR1_4.10.2010,LTR1_2010,4,10,2010,4/10/2010,54.0306,23.9684,Nemunas,river,N,,
LTR1,LTR1_3.10.2011,LTR1_2011,3,10,2011,3/10/2011,54.0306,23.9684,Nemunas,river,N,,
LTR1,LTR1_1.10.2012,LTR1_2012,1,10,2012,1/10/2012,54.0306,23.9684,Nemunas,river,N,,
LTR1,LTR1_7.10.2013,LTR1_2013,7,10,2013,7/10/2013,54.0306,23.9684,Nemunas,river,N,0.5714,Moderate
LTR1,LTR1_6.10.2014,LTR1_2014,6,10,2014,6/10/2014,54.0306,23.9684,Nemunas,river,N,0.54,Moderate
LTR1,LTR1_5.10.2015,LTR1_2015,5,10,2015,5/10/2015,54.0306,23.9684,Nemunas,river,N,0.81,High
LTR1,LTR1_3.10.2016,LTR1_2016,3,10,2016,3/10/2016,54.0306,23.9684,Nemunas,river,N,0.51,Moderate
LTR1,LTR1_2.10.2017,LTR1_2017,2,10,2017,2/10/2017,54.0306,23.9684,Nemunas,river,N,0.63,Good
LTR1,LTR1_5.10.2020,LTR1_2020,5,10,2020,5/10/2020,54.0306,23.9684,Nemunas,river,N,0.54,Moderate
LTR1011,LTR1011_26.9.2013,LTR1011_2013,26,9,2013,26/9/2013,56.2103,24.4007,Lielupe,river,N,0.2857,Bad
LTR1011,LTR1011_3.10.2016,LTR1011_2016,3,10,2016,3/10/2016,56.2103,24.4007,Lielupe,river,HM,0.48,Moderate
LTR1013,LTR1013_8.10.2013,LTR1013_2013,8,10,2013,8/10/2013,56.16635395,24.75789643,Lielupe,river,N,1,High
LTR1013,LTR1013_28.9.2016,LTR1013_2016,28,9,2016,28/9/2016,56.16635395,24.75789643,Lielupe,river,N,0.53,Moderate
LTR1013,LTR1013_2.10.2019,LTR1013_2019,2,10,2019,2/10/2019,56.16635395,24.75789643,Lielupe,river,N,0.47,Moderate
LTR1013,LTR1013_5.10.2022,LTR1013_2022,5,10,2022,5/10/2022,56.16635395,24.75789643,Lielupe,river,N,0.57,Moderate
LTR1019,LTR1019_4.10.2012,LTR1019_2012,4,10,2012,4/10/2012,55.93959493,24.5620452,Lielupe,river,HM,,
LTR1019,LTR1019_1.10.2015,LTR1019_2015,1,10,2015,1/10/2015,55.93959493,24.5620452,Lielupe,river,HM,0.45,Moderate
LTR1019,LTR1019_1.10.2019,LTR1019_2019,1,10,2019,1/10/2019,55.93959493,24.5620452,Lielupe,river,HM,0.56,Good
LTR1019,LTR1019_3.10.2022,LTR1019_2022,3,10,2022,3/10/2022,55.93959493,24.5620452,Lielupe,river,HM,0.54,Good
LTR1021,LTR1021_9.10.2012,LTR1021_2012,9,10,2012,9/10/2012,55.63720277,24.47654378,Nemunas,river,HM,,
LTR1021,LTR1021_4.10.2016,LTR1021_2016,4,10,2016,4/10/2016,55.63720277,24.47654378,Nemunas,river,HM,0.42,Moderate
LTR1021,LTR1021_26.9.2019,LTR1021_2019,26,9,2019,26/9/2019,55.63720277,24.47654378,Nemunas,river,HM,0.55,Good
LTR1021,LTR1021_20.9.2022,LTR1021_2022,20,9,2022,20/9/2022,55.63720277,24.47654378,Nemunas,river,HM,0.5,Moderate
LTR1023,LTR1023_4.10.2010,LTR1023_2010,4,10,2010,4/10/2010,56.03310465,25.43850925,Lielupe,river,N,,
LTR1023,LTR1023_7.10.2013,LTR1023_2013,7,10,2013,7/10/2013,56.03310465,25.43850925,Lielupe,river,N,0.7143,Good
LTR1023,LTR1023_27.9.2016,LTR1023_2016,27,9,2016,27/9/2016,56.03310465,25.43850925,Lielupe,river,HM,0.68,Good
LTR1023,LTR1023_25.9.2019,LTR1023_2019,25,9,2019,25/9/2019,56.03310465,25.43850925,Lielupe,river,HM,0.75,High
LTR1023,LTR1023_4.10.2022,LTR1023_2022,4,10,2022,4/10/2022,56.03310465,25.43850925,Lielupe,river,HM,0.63,Good
LTR1027,LTR1027_11.10.2017,LTR1027_2017,11,10,2017,11/10/2017,56.03761878,25.61537655,Lielupe,river,N,0.56,Moderate
LTR1027,LTR1027_4.10.2022,LTR1027_2022,4,10,2022,4/10/2022,56.03761878,25.61537655,Lielupe,river,N,0.48,Moderate
LTR1032,LTR1032_8.10.2012,LTR1032_2012,8,10,2012,8/10/2012,55.81068041,25.07461812,Lielupe,river,N,,
LTR1032,LTR1032_6.10.2015,LTR1032_2015,6,10,2015,6/10/2015,55.81068041,25.07461812,Lielupe,river,N,0.74,Good
LTR1037,LTR1037_4.10.2018,LTR1037_2018,4,10,2018,4/10/2018,55.5299,24.281,Nemunas,river,HM,0.44,Moderate
LTR1037,LTR1037_29.9.2021,LTR1037_2021,29,9,2021,29/9/2021,55.5299,24.281,Nemunas,river,HM,0.46,Moderate
LTR1038,LTR1038_30.9.2015,LTR1038_2015,30,9,2015,30/9/2015,55.46640083,24.14780428,Nemunas,river,HM,0.76,High
LTR1043,LTR1043_30.9.2010,LTR1043_2010,30,9,2010,30/9/2010,56.08240854,24.64071218,Lielupe,river,HM,,
LTR1043,LTR1043_26.9.2013,LTR1043_2013,26,9,2013,26/9/2013,56.08240854,24.64071218,Lielupe,river,HM,0.4286,Moderate
LTR1043,LTR1043_1.10.2015,LTR1043_2015,1,10,2015,1/10/2015,56.08240854,24.64071218,Lielupe,river,HM,0.5,Good
LTR1043,LTR1043_3.10.2019,LTR1043_2019,3,10,2019,3/10/2019,56.08240854,24.64071218,Lielupe,river,HM,0.51,Good
LTR1043,LTR1043_3.10.2022,LTR1043_2022,3,10,2022,3/10/2022,56.08240854,24.64071218,Lielupe,river,HM,0.44,Moderate
LTR1044,LTR1044_3.10.2012,LTR1044_2012,3,10,2012,3/10/2012,55.98725264,24.75072286,Lielupe,river,HM,,
LTR1044,LTR1044_28.9.2016,LTR1044_2016,28,9,2016,28/9/2016,55.98725264,24.75072286,Lielupe,river,HM,0.58,Good
LTR1044,LTR1044_2.10.2019,LTR1044_2019,2,10,2019,2/10/2019,55.98725264,24.75072286,Lielupe,river,HM,0.58,Good
LTR1044,LTR1044_6.10.2022,LTR1044_2022,6,10,2022,6/10/2022,55.98725264,24.75072286,Lielupe,river,HM,0.47,Moderate
LTR1049,LTR1049_8.10.2012,LTR1049_2012,8,10,2012,8/10/2012,55.9857,25.0871,Lielupe,river,HM,,
LTR1049,LTR1049_6.10.2015,LTR1049_2015,6,10,2015,6/10/2015,55.9857,25.0871,Lielupe,river,HM,0.66,Good
LTR1049,LTR1049_3.10.2018,LTR1049_2018,3,10,2018,3/10/2018,55.9857,25.0871,Lielupe,river,HM,0.69,Good
LTR1049,LTR1049_7.10.2021,LTR1049_2021,7,10,2021,7/10/2021,55.9857,25.0871,Lielupe,river,HM,0.57,Good
LTR105,LTR105_27.9.2010,LTR105_2010,27,9,2010,27/9/2010,55.2845,26.7849,Dauguva,river,N,,
LTR105,LTR105_27.9.2011,LTR105_2011,27,9,2011,27/9/2011,55.2845,26.7849,Dauguva,river,N,,
LTR105,LTR105_26.9.2012,LTR105_2012,26,9,2012,26/9/2012,55.2845,26.7849,Dauguva,river,N,,
LTR105,LTR105_16.9.2013,LTR105_2013,16,9,2013,16/9/2013,55.2845,26.7849,Dauguva,river,N,0.4286,Poor
LTR105,LTR105_23.9.2014,LTR105_2014,23,9,2014,23/9/2014,55.2845,26.7849,Dauguva,river,N,0.68,Good
LTR105,LTR105_21.9.2015,LTR105_2015,21,9,2015,21/9/2015,55.2845,26.7849,Dauguva,river,N,0.7,Good
LTR105,LTR105_25.10.2017,LTR105_2017,25,10,2017,25/10/2017,55.2845,26.7849,Dauguva,river,N,0.59,Moderate
LTR105,LTR105_22.9.2020,LTR105_2020,22,9,2020,22/9/2020,55.2845,26.7849,Dauguva,river,N,0.58,Moderate
LTR1054,LTR1054_28.9.2012,LTR1054_2012,28,9,2012,28/9/2012,54.50745363,23.11313414,Nemunas,river,N,,
LTR1054,LTR1054_4.10.2016,LTR1054_2016,4,10,2016,4/10/2016,54.50745363,23.11313414,Nemunas,river,HM,0.66,Good
LTR1054,LTR1054_7.10.2019,LTR1054_2019,7,10,2019,7/10/2019,54.50745363,23.11313414,Nemunas,river,HM,0.71,High
LTR1054,LTR1054_6.10.2022,LTR1054_2022,6,10,2022,6/10/2022,54.50745363,23.11313414,Nemunas,river,HM,0.51,Moderate
LTR106,LTR106_25.9.2012,LTR106_2012,25,9,2012,25/9/2012,55.7421,26.299,Dauguva,river,N,,
LTR106,LTR106_21.9.2016,LTR106_2016,21,9,2016,21/9/2016,55.7421,26.299,Dauguva,river,N,0.64,Good
LTR106,LTR106_19.9.2019,LTR106_2019,19,9,2019,19/9/2019,55.7421,26.299,Dauguva,river,N,0.7,Good
LTR106,LTR106_28.9.2023,LTR106_2023,28,9,2023,28/9/2023,55.7421,26.299,Dauguva,river,N,,
LTR1063,LTR1063_2.10.2017,LTR1063_2017,2,10,2017,2/10/2017,54.8796,22.9934,Nemunas,river,N,0.36,Poor
LTR1063,LTR1063_7.10.2021,LTR1063_2021,7,10,2021,7/10/2021,54.8796,22.9934,Nemunas,river,N,0.35,Poor
LTR1070,LTR1070_16.9.2010,LTR1070_2010,16,9,2010,16/9/2010,54.51384723,22.96784305,Nemunas,river,N,,
LTR1070,LTR1070_11.10.2013,LTR1070_2013,11,10,2013,11/10/2013,54.51384723,22.96784305,Nemunas,river,N,0.8571,High
LTR1070,LTR1070_4.10.2016,LTR1070_2016,4,10,2016,4/10/2016,54.51384723,22.96784305,Nemunas,river,N,0.55,Moderate
LTR1070,LTR1070_8.10.2019,LTR1070_2019,8,10,2019,8/10/2019,54.51384723,22.96784305,Nemunas,river,N,0.62,Good
LTR1070,LTR1070_4.10.2022,LTR1070_2022,4,10,2022,4/10/2022,54.51384723,22.96784305,Nemunas,river,N,0.49,Moderate
LTR1072,LTR1072_26.9.2012,LTR1072_2012,26,9,2012,26/9/2012,54.6354,23.0552,Nemunas,river,N,,
LTR1072,LTR1072_4.10.2016,LTR1072_2016,4,10,2016,4/10/2016,54.6354,23.0552,Nemunas,river,HM,0.79,High
LTR1072,LTR1072_7.10.2019,LTR1072_2019,7,10,2019,7/10/2019,54.6354,23.0552,Nemunas,river,HM,0.37,Moderate
LTR1074,LTR1074_24.9.2012,LTR1074_2012,24,9,2012,24/9/2012,54.4742,23.2888,Nemunas,river,N,,
LTR1074,LTR1074_5.10.2016,LTR1074_2016,5,10,2016,5/10/2016,54.4742,23.2888,Nemunas,river,HM,0.46,Moderate
LTR1076,LTR1076_11.10.2017,LTR1076_2017,11,10,2017,11/10/2017,54.72036769,23.59466014,Nemunas,river,N,0.53,Moderate
LTR1076,LTR1076_3.10.2022,LTR1076_2022,3,10,2022,3/10/2022,54.72036769,23.59466014,Nemunas,river,N,0.41,Moderate
LTR1089,LTR1089_28.10.2013,LTR1089_2013,28,10,2013,28/10/2013,55.5575,23.52,Nemunas,river,N,0.7143,Good
LTR1089,LTR1089_17.10.2018,LTR1089_2018,17,10,2018,17/10/2018,55.5575,23.52,Nemunas,river,HM,0.57,Good
LTR1092,LTR1092_24.9.2013,LTR1092_2013,24,9,2013,24/9/2013,55.9739,22.5688,Venta,river,N,0.8571,High
LTR1092,LTR1092_26.9.2019,LTR1092_2019,26,9,2019,26/9/2019,55.9739,22.5688,Venta,river,HM,0.6,Good
LTR1093,LTR1093_30.9.2013,LTR1093_2013,30,9,2013,30/9/2013,56.2889,22.9667,Venta,river,HM,0.7143,High
LTR11,LTR11_9.10.2013,LTR11_2013,9,10,2013,9/10/2013,55.0701,22.578,Nemunas,river,HM,0.4286,Moderate
LTR11,LTR11_8.10.2014,LTR11_2014,8,10,2014,8/10/2014,55.0701,22.578,Nemunas,river,HM,0.44,Moderate
LTR11,LTR11_7.10.2015,LTR11_2015,7,10,2015,7/10/2015,55.0701,22.578,Nemunas,river,HM,0.4,Moderate
LTR11,LTR11_5.10.2016,LTR11_2016,5,10,2016,5/10/2016,55.0701,22.578,Nemunas,river,HM,0.39,Moderate
LTR11,LTR11_4.10.2017,LTR11_2017,4,10,2017,4/10/2017,55.0701,22.578,Nemunas,river,HM,0.51,Good
LTR11,LTR11_7.10.2020,LTR11_2020,7,10,2020,7/10/2020,55.0701,22.578,Nemunas,river,HM,0.45,Moderate
LTR1101,LTR1101_12.10.2022,LTR1101_2022,12,10,2022,12/10/2022,55.84406375,22.10576829,Nemunas,river,N,0.73,Good
LTR1105,LTR1105_5.10.2022,LTR1105_2022,5,10,2022,5/10/2022,55.94012552,21.59629371,Nemunas,river,N,0.54,Moderate
LTR1109,LTR1109_2.10.2017,LTR1109_2017,2,10,2017,2/10/2017,55.79878328,23.31846241,Nemunas,river,HM,0.54,Good
LTR1109,LTR1109_3.10.2022,LTR1109_2022,3,10,2022,3/10/2022,55.79878328,23.31846241,Nemunas,river,HM,0.57,Good
LTR1118,LTR1118_16.10.2013,LTR1118_2013,16,10,2013,16/10/2013,56.3083,23.9165,Lielupe,river,HM,0.7143,High
LTR1118,LTR1118_19.10.2021,LTR1118_2021,19,10,2021,19/10/2021,56.3083,23.9165,Lielupe,river,HM,0.4,Moderate
LTR1124,LTR1124_8.11.2010,LTR1124_2010,8,11,2010,8/11/2010,56.3677,23.2676,Lielupe,river,N,,
LTR1124,LTR1124_30.9.2019,LTR1124_2019,30,9,2019,30/9/2019,56.3677,23.2676,Lielupe,river,N,0.54,Moderate
LTR1127,LTR1127_24.9.2013,LTR1127_2013,24,9,2013,24/9/2013,56.0038,23.117,Venta,river,HM,0.8571,High
LTR1127,LTR1127_26.9.2019,LTR1127_2019,26,9,2019,26/9/2019,56.0038,23.117,Venta,river,HM,0.61,Good
LTR1145,LTR1145_4.11.2010,LTR1145_2010,4,11,2010,4/11/2010,56.2817,22.2295,Venta,river,N,,
LTR1145,LTR1145_3.10.2019,LTR1145_2019,3,10,2019,3/10/2019,56.2817,22.2295,Venta,river,N,0.62,Good
LTR1182,LTR1182_28.9.2010,LTR1182_2010,28,9,2010,28/9/2010,54.56128058,23.69679031,Nemunas,river,N,,
LTR1182,LTR1182_10.10.2016,LTR1182_2016,10,10,2016,10/10/2016,54.56128058,23.69679031,Nemunas,river,HM,0.54,Good
LTR1182,LTR1182_5.10.2022,LTR1182_2022,5,10,2022,5/10/2022,54.56128058,23.69679031,Nemunas,river,HM,0.47,Moderate
LTR1192,LTR1192_4.10.2010,LTR1192_2010,4,10,2010,4/10/2010,55.53557762,25.54668975,Nemunas,river,N,,
LTR1192,LTR1192_18.9.2012,LTR1192_2012,18,9,2012,18/9/2012,55.53557762,25.54668975,Nemunas,river,N,,
LTR1192,LTR1192_27.9.2016,LTR1192_2016,27,9,2016,27/9/2016,55.53557762,25.54668975,Nemunas,river,N,0.64,Good
LTR1192,LTR1192_18.9.2019,LTR1192_2019,18,9,2019,18/9/2019,55.53557762,25.54668975,Nemunas,river,N,0.47,Moderate
LTR1192,LTR1192_20.9.2022,LTR1192_2022,20,9,2022,20/9/2022,55.53557762,25.54668975,Nemunas,river,N,0.74,Good
LTR1213,LTR1213_3.10.2019,LTR1213_2019,3,10,2019,3/10/2019,56.4012,22.3637,Venta,river,N,0.67,Good
LTR1225,LTR1225_1.10.2015,LTR1225_2015,1,10,2015,1/10/2015,55.32212959,24.3694978,Nemunas,river,HM,0.59,Good
LTR1225,LTR1225_10.10.2018,LTR1225_2018,10,10,2018,10/10/2018,55.32212959,24.3694978,Nemunas,river,HM,0.36,Moderate
LTR1225,LTR1225_12.10.2022,LTR1225_2022,12,10,2022,12/10/2022,55.32212959,24.3694978,Nemunas,river,HM,0.41,Moderate
LTR1236,LTR1236_3.11.2010,LTR1236_2010,3,11,2010,3/11/2010,55.6556,21.8252,Nemunas,river,N,,
LTR1236,LTR1236_12.10.2015,LTR1236_2015,12,10,2015,12/10/2015,55.6556,21.8252,Nemunas,river,HM,0.83,High
LTR1236,LTR1236_25.9.2019,LTR1236_2019,25,9,2019,25/9/2019,55.6556,21.8252,Nemunas,river,HM,0.61,Good
LTR1241,LTR1241_4.10.2012,LTR1241_2012,4,10,2012,4/10/2012,55.6193,21.9973,Nemunas,river,N,,
LTR1241,LTR1241_12.10.2015,LTR1241_2015,12,10,2015,12/10/2015,55.6193,21.9973,Nemunas,river,N,0.88,High
LTR1241,LTR1241_25.9.2019,LTR1241_2019,25,9,2019,25/9/2019,55.6193,21.9973,Nemunas,river,N,0.57,Moderate
LTR1249,LTR1249_25.9.2013,LTR1249_2013,25,9,2013,25/9/2013,55.6869,24.1623,Nemunas,river,N,0.7143,Good
LTR1249,LTR1249_30.9.2015,LTR1249_2015,30,9,2015,30/9/2015,55.6869,24.1623,Nemunas,river,N,0.61,Good
LTR1249,LTR1249_1.10.2018,LTR1249_2018,1,10,2018,1/10/2018,55.6869,24.1623,Nemunas,river,N,0.54,Moderate
LTR1249,LTR1249_27.9.2021,LTR1249_2021,27,9,2021,27/9/2021,55.6869,24.1623,Nemunas,river,N,0.56,Moderate
LTR1252,LTR1252_23.9.2011,LTR1252_2011,23,9,2011,23/9/2011,55.4868,24.1269,Nemunas,river,N,,
LTR1252,LTR1252_9.10.2014,LTR1252_2014,9,10,2014,9/10/2014,55.4868,24.1269,Nemunas,river,HM,0.7,Good
LTR1252,LTR1252_4.10.2018,LTR1252_2018,4,10,2018,4/10/2018,55.4868,24.1269,Nemunas,river,HM,0.5,Good
LTR1252,LTR1252_28.9.2021,LTR1252_2021,28,9,2021,28/9/2021,55.4868,24.1269,Nemunas,river,HM,0.46,Moderate
LTR1253,LTR1253_9.10.2012,LTR1253_2012,9,10,2012,9/10/2012,55.56864826,24.52885643,Nemunas,river,N,,
LTR1254,LTR1254_9.10.2012,LTR1254_2012,9,10,2012,9/10/2012,55.5514,24.4687,Nemunas,river,HM,,
LTR1254,LTR1254_8.10.2015,LTR1254_2015,8,10,2015,8/10/2015,55.5514,24.4687,Nemunas,river,HM,0.48,Moderate
LTR1254,LTR1254_8.10.2018,LTR1254_2018,8,10,2018,8/10/2018,55.5514,24.4687,Nemunas,river,HM,0.42,Moderate
LTR1254,LTR1254_29.9.2021,LTR1254_2021,29,9,2021,29/9/2021,55.5514,24.4687,Nemunas,river,HM,0.71,Good
LTR1256,LTR1256_8.10.2012,LTR1256_2012,8,10,2012,8/10/2012,55.6897,24.5887,Nemunas,river,N,,
LTR1256,LTR1256_8.10.2015,LTR1256_2015,8,10,2015,8/10/2015,55.6897,24.5887,Nemunas,river,N,0.83,High
LTR1256,LTR1256_8.10.2018,LTR1256_2018,8,10,2018,8/10/2018,55.6897,24.5887,Nemunas,river,N,0.55,Moderate
LTR1256,LTR1256_29.9.2021,LTR1256_2021,29,9,2021,29/9/2021,55.6897,24.5887,Nemunas,river,N,0.6,Good
LTR127,LTR127_13.10.2010,LTR127_2010,13,10,2010,13/10/2010,55.2913,21.3772,Nemunas,river,N,,
LTR127,LTR127_14.9.2011,LTR127_2011,14,9,2011,14/9/2011,55.2913,21.3772,Nemunas,river,N,,
LTR127,LTR127_12.9.2012,LTR127_2012,12,9,2012,12/9/2012,55.2913,21.3772,Nemunas,river,N,,
LTR127,LTR127_30.9.2013,LTR127_2013,30,9,2013,30/9/2013,55.2913,21.3772,Nemunas,river,N,0.2857,Bad
LTR127,LTR127_15.10.2014,LTR127_2014,15,10,2014,15/10/2014,55.2913,21.3772,Nemunas,river,N,0.33,Poor
LTR127,LTR127_12.10.2015,LTR127_2015,12,10,2015,12/10/2015,55.2913,21.3772,Nemunas,river,N,0.31,Poor
LTR127,LTR127_12.9.2016,LTR127_2016,12,9,2016,12/9/2016,55.2913,21.3772,Nemunas,river,N,0.41,Moderate
LTR127,LTR127_4.10.2017,LTR127_2017,4,10,2017,4/10/2017,55.2913,21.3772,Nemunas,river,N,0.36,Poor
LTR127,LTR127_14.9.2020,LTR127_2020,14,9,2020,14/9/2020,55.2913,21.3772,Nemunas,river,N,0.48,Moderate
LTR1274,LTR1274_13.10.2011,LTR1274_2011,13,10,2011,13/10/2011,55.7381,23.5998,Nemunas,river,N,,
LTR1274,LTR1274_21.10.2021,LTR1274_2021,21,10,2021,21/10/2021,55.7381,23.5998,Nemunas,river,HM,0.58,Good
LTR1276,LTR1276_28.10.2013,LTR1276_2013,28,10,2013,28/10/2013,55.7804,23.4935,Nemunas,river,N,0.5714,Moderate
LTR1276,LTR1276_13.10.2021,LTR1276_2021,13,10,2021,13/10/2021,55.7804,23.4935,Nemunas,river,HM,0.32,Poor
LTR1278,LTR1278_25.9.2014,LTR1278_2014,25,9,2014,25/9/2014,55.75588444,22.04290024,Nemunas,river,HM,0.58,Moderate
LTR1278,LTR1278_1.10.2019,LTR1278_2019,1,10,2019,1/10/2019,55.75588444,22.04290024,Nemunas,river,HM,0.5,Good
LTR1278,LTR1278_5.10.2022,LTR1278_2022,5,10,2022,5/10/2022,55.75588444,22.04290024,Nemunas,river,HM,0.58,Good
LTR1280,LTR1280_26.9.2013,LTR1280_2013,26,9,2013,26/9/2013,55.7735,23.1781,Nemunas,river,N,1,High
LTR1280,LTR1280_17.10.2018,LTR1280_2018,17,10,2018,17/10/2018,55.7735,23.1781,Nemunas,river,HM,0.6,Good
LTR1280,LTR1280_20.10.2021,LTR1280_2021,20,10,2021,20/10/2021,55.7735,23.1781,Nemunas,river,HM,0.66,Good
LTR1282,LTR1282_6.10.2010,LTR1282_2010,6,10,2010,6/10/2010,55.6678,23.0358,Nemunas,river,N,,
LTR1282,LTR1282_3.10.2011,LTR1282_2011,3,10,2011,3/10/2011,55.6678,23.0358,Nemunas,river,N,,
LTR1282,LTR1282_17.10.2012,LTR1282_2012,17,10,2012,17/10/2012,55.6678,23.0358,Nemunas,river,N,,
LTR1282,LTR1282_26.9.2013,LTR1282_2013,26,9,2013,26/9/2013,55.6678,23.0358,Nemunas,river,N,1,High
LTR1282,LTR1282_22.9.2014,LTR1282_2014,22,9,2014,22/9/2014,55.6678,23.0358,Nemunas,river,N,0.83,High
LTR1282,LTR1282_19.10.2015,LTR1282_2015,19,10,2015,19/10/2015,55.6678,23.0358,Nemunas,river,N,0.98,High
LTR1282,LTR1282_28.11.2016,LTR1282_2016,28,11,2016,28/11/2016,55.6678,23.0358,Nemunas,river,N,0.95,High
LTR1282,LTR1282_2.10.2017,LTR1282_2017,2,10,2017,2/10/2017,55.6678,23.0358,Nemunas,river,N,0.8,High
LTR1282,LTR1282_20.10.2020,LTR1282_2020,20,10,2020,20/10/2020,55.6678,23.0358,Nemunas,river,N,0.44,Moderate
LTR1292,LTR1292_6.10.2011,LTR1292_2011,6,10,2011,6/10/2011,54.5151,23.9921,Nemunas,river,N,,
LTR1292,LTR1292_10.10.2016,LTR1292_2016,10,10,2016,10/10/2016,54.5151,23.9921,Nemunas,river,N,0.55,Moderate
LTR1292,LTR1292_9.10.2019,LTR1292_2019,9,10,2019,9/10/2019,54.5151,23.9921,Nemunas,river,N,0.6,Good
LTR1292,LTR1292_2.10.2020,LTR1292_2020,2,10,2020,2/10/2020,54.5151,23.9921,Nemunas,river,N,0.49,Moderate
LTR1293,LTR1293_4.10.2011,LTR1293_2011,4,10,2011,4/10/2011,54.3119,24.8156,Nemunas,river,N,,
LTR1293,LTR1293_13.10.2014,LTR1293_2014,13,10,2014,13/10/2014,54.3119,24.8156,Nemunas,river,N,0.5,Moderate
LTR1293,LTR1293_6.10.2021,LTR1293_2021,6,10,2021,6/10/2021,54.3119,24.8156,Nemunas,river,N,0.51,Moderate
LTR1294,LTR1294_11.10.2011,LTR1294_2011,11,10,2011,11/10/2011,54.5973,24.0915,Nemunas,river,N,,
LTR1294,LTR1294_7.10.2014,LTR1294_2014,7,10,2014,7/10/2014,54.5973,24.0915,Nemunas,river,N,0.78,Good
LTR1294,LTR1294_9.10.2018,LTR1294_2018,9,10,2018,9/10/2018,54.5973,24.0915,Nemunas,river,N,0.74,Good
LTR1294,LTR1294_13.10.2021,LTR1294_2021,13,10,2021,13/10/2021,54.5973,24.0915,Nemunas,river,N,0.85,High
LTR1296,LTR1296_10.10.2011,LTR1296_2011,10,10,2011,10/10/2011,54.1455,24.3873,Nemunas,river,N,,
LTR1296,LTR1296_2.10.2014,LTR1296_2014,2,10,2014,2/10/2014,54.1455,24.3873,Nemunas,river,N,0.74,Good
LTR1296,LTR1296_16.10.2017,LTR1296_2017,16,10,2017,16/10/2017,54.1455,24.3873,Nemunas,river,N,0.8,High
LTR1296,LTR1296_6.10.2021,LTR1296_2021,6,10,2021,6/10/2021,54.1455,24.3873,Nemunas,river,N,0.7,Good
LTR1298,LTR1298_11.10.2011,LTR1298_2011,11,10,2011,11/10/2011,54.558,24.344,Nemunas,river,N,,
LTR1298,LTR1298_1.10.2014,LTR1298_2014,1,10,2014,1/10/2014,54.558,24.344,Nemunas,river,N,0.74,Good
LTR1298,LTR1298_13.10.2021,LTR1298_2021,13,10,2021,13/10/2021,54.558,24.344,Nemunas,river,N,0.73,Good
LTR1299,LTR1299_29.9.2010,LTR1299_2010,29,9,2010,29/9/2010,54.20113262,24.37129892,Nemunas,river,N,,
LTR1299,LTR1299_10.10.2013,LTR1299_2013,10,10,2013,10/10/2013,54.20113262,24.37129892,Nemunas,river,N,0.8571,High
LTR1299,LTR1299_13.10.2015,LTR1299_2015,13,10,2015,13/10/2015,54.20113262,24.37129892,Nemunas,river,N,0.93,High
LTR1299,LTR1299_14.10.2019,LTR1299_2019,14,10,2019,14/10/2019,54.20113262,24.37129892,Nemunas,river,N,0.82,High
LTR1299,LTR1299_17.10.2022,LTR1299_2022,17,10,2022,17/10/2022,54.20113262,24.37129892,Nemunas,river,N,1,High
LTR13,LTR13_11.10.2010,LTR13_2010,11,10,2010,11/10/2010,55.2726,21.4106,Nemunas,river,HM,,
LTR13,LTR13_12.9.2011,LTR13_2011,12,9,2011,12/9/2011,55.2726,21.4106,Nemunas,river,HM,,
LTR13,LTR13_30.9.2013,LTR13_2013,30,9,2013,30/9/2013,55.2726,21.4106,Nemunas,river,HM,0.2857,Poor
LTR13,LTR13_13.10.2014,LTR13_2014,13,10,2014,13/10/2014,55.2726,21.4106,Nemunas,river,HM,0.29,Poor
LTR13,LTR13_12.10.2015,LTR13_2015,12,10,2015,12/10/2015,55.2726,21.4106,Nemunas,river,HM,0.4,Moderate
LTR13,LTR13_12.9.2016,LTR13_2016,12,9,2016,12/9/2016,55.2726,21.4106,Nemunas,river,HM,0.48,Moderate
LTR13,LTR13_4.10.2017,LTR13_2017,4,10,2017,4/10/2017,55.2726,21.4106,Nemunas,river,HM,0.4,Moderate
LTR13,LTR13_14.9.2020,LTR13_2020,14,9,2020,14/9/2020,55.2726,21.4106,Nemunas,river,HM,0.5,Good
LTR1300,LTR1300_12.10.2015,LTR1300_2015,12,10,2015,12/10/2015,54.11916422,24.30513419,Nemunas,river,N,0.67,Good
LTR1300,LTR1300_8.10.2019,LTR1300_2019,8,10,2019,8/10/2019,54.11916422,24.30513419,Nemunas,river,N,0.76,Good
LTR1300,LTR1300_12.10.2022,LTR1300_2022,12,10,2022,12/10/2022,54.11916422,24.30513419,Nemunas,river,N,0.67,Good
LTR1301,LTR1301_4.10.2010,LTR1301_2010,4,10,2010,4/10/2010,54.0906,24.2934,Nemunas,river,N,,
LTR1301,LTR1301_3.10.2011,LTR1301_2011,3,10,2011,3/10/2011,54.0906,24.2934,Nemunas,river,N,,
LTR1301,LTR1301_7.10.2013,LTR1301_2013,7,10,2013,7/10/2013,54.0906,24.2934,Nemunas,river,N,0.8571,High
LTR1301,LTR1301_6.10.2014,LTR1301_2014,6,10,2014,6/10/2014,54.0906,24.2934,Nemunas,river,N,0.76,Good
LTR1301,LTR1301_12.10.2015,LTR1301_2015,12,10,2015,12/10/2015,54.0906,24.2934,Nemunas,river,N,0.95,High
